,NITROGEN PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF NCA (Kg per ha),POTASH PER HA OF NCA (Kg per ha),avg_rain,RICE YIELD (Kg per ha)
12209,34.97,29.14,28.49,179.3666667,1836.31
12210,36.77,25.72,26.43,204.4583333,2021.55
12211,53.56,36.12,29.44,168.1666667,2047.83
12212,36.6,24.41,26.98,252.9166667,1879.08
12213,37.52,25.57,24.4,271.0833333,2138.09
12214,30.54,14.73,20.79,241.625,2055.94
12215,34.75,18.51,27.68,246.9166667,1976.6
12216,31.46,18.41,20.19,247.3333333,2127.82
12217,30.27,17.97,18.38,196.9,1985.25
12218,27.07,16.95,24.11,219.7083333,1929.3
12219,26.12,17.09,13.57,210.25,2105.31
12220,22.79,16.14,22.72,240.5,2224.43
12221,20.78,14.54,18.97,196.0833333,2260.6
12222,18.68,13.21,17.62,208.8,2265.59
12223,17.58,13.21,21.21,188.9166667,2233.27
12224,18.56,14.49,19.98,168.625,2269.26
12225,16.69,12.95,13.17,203.8916667,2364.94
12226,19.55,16.83,16.91,224.6666667,2243.58
12227,15.27,14.03,20.95,230.0833333,2423.65
12228,18.15,12.78,23.26,228.6083333,2277.98
12229,29.02,20.8,35.83,183.95,2399.08
12230,34.14,20.41,38.22,171.8666667,2432.56
12231,36.96,30.19,39.27,232.3833333,2178.52
12232,56.38,33.94,59,191.0916667,2808.16
12233,48.06,29.01,47.98,137.9666667,2444.14
12234,38.05,22.62,45.42,224.075,2814.62
12235,44.44,21.02,22.69,209.2833333,2734.69
12236,38.38,14.97,36.44,194.7,2872.86
12237,21.83,15.26,17,300.2583333,1266.15
12238,18,11.75,10.59,224.925,1292.21
12239,19.08,8.97,9.63,194.125,1417.54
12240,20.94,10.62,11.72,290.85,1366.53
12241,-0.01,-0.01,-0.01,231.425,1428.46
12242,28.46,17.43,22,158.5833333,1151.12
12243,24.9,12.33,13.91,226.6916667,1376.86
12244,22.16,8.46,12.01,310.5333333,1105.64
12245,22.85,9.74,15.83,180.3916667,1255
12246,22.09,10.2,18.09,295.0833333,1203.64
12247,24.84,11.64,20.54,291.7333333,1321.68
12248,25.11,11.94,20.5,251.3916667,1396.32
12249,20.83,10.97,18.73,288.5916667,1337.74
12250,20.87,10.99,18.77,293.3,1345.96
12251,25.3,13.12,19.66,220.4583333,1386.98
12252,30.97,16.09,19.54,241.4416667,1500.33
12253,29.58,15.42,24.53,236.2416667,1437.3
12254,29.27,14.89,30.29,228.4416667,1595.67
12255,32.24,16.59,36.02,192.3833333,1600.58
12256,38.53,22.04,38.06,195.8416667,1554.88
12257,37.06,20.04,44.56,220.7416667,1558.33
12258,37.53,20.22,45.38,12.85,1674.95
12259,41.39,23.29,48.18,229.75,1746.22
12260,46.71,25.37,50.95,282.6666667,1762.27
12261,38.57,19.68,37.64,322.3333333,1777.22
12262,38.99,16.88,30.66,254.6166667,1726.18
12263,44.78,20.66,37.77,322.075,1835.53
12264,38.39,16.95,30.13,271.85,1885.86
12265,42.15,19.92,35.1,196.85,2036.67
12266,43.02,25.91,41.24,257.9583333,2025.13
12267,42.94,22.12,28.34,278.125,1891.64
12268,47.02,24.45,37.63,230.5833333,2149.92
12269,46.51,19.28,34.53,172.8333333,2085.07
12270,53.91,19.59,35.32,231.1333333,2277.22
12271,50.86,18.84,38.18,210.8083333,2341.56
12272,58.88,24.51,34.76,187.3583333,2337.24
12273,73.06,32.58,51.99,243.975,2406.05
12274,71.59,36.36,41.77,256,2347.92
12275,71.89,33.85,48.53,291,2381.55
12276,73.01,31.47,52.04,330.0166667,2431.61
12277,75.7,30.46,68.47,192.5083333,2574.65
12278,88.35,36.37,67.32,253.4166667,2509.83
12279,86.04,39.82,55.97,261.3666667,2619.94
12280,97.91,43.26,65.05,261.8833333,2943.79
12281,75.07,39.57,60.81,196.7833333,2925.11
12282,96.76,36.48,62.52,265.3333333,2992.82
12283,78.26,26.65,31.81,231.4666667,3147.83
12284,85.96,22.16,42.33,216.1583333,3203
12285,13.39,9.79,8.64,216.6083333,1424.67
12286,10.73,7.83,5.58,137.2916667,1441.88
12287,12.25,6.16,6.64,125.225,1439.75
12288,16.9,7.3,7.91,183.9,1624.81
12289,-0.01,-0.01,-0.01,173.8833333,1560.14
12290,13.25,7.95,9.55,159.775,1398.54
12291,11.86,6.48,7.17,158.5666667,1453.61
12292,14.24,6.54,7.42,195.8833333,1763.61
12293,14.64,7.15,7.98,80.46666667,1396.57
12294,16.32,8.19,9.03,153.925,1354.37
12295,20.15,10.01,11.49,167.1416667,1525.06
12296,19.92,11.06,12.45,124.9666667,1417.36
12297,16.05,9.95,12.91,108.9583333,1411.35
12298,16.09,9.97,12.94,121.05,1456.93
12299,26.21,14.08,24.7,90.36666667,1559.29
12300,19.75,12.31,13.35,72.95833333,1346.5
12301,19.6,11.83,12.09,99.54166667,1677.24
12302,22.14,14.19,15.91,101.2333333,1787.86
12303,21.84,14.71,18.92,95.38333333,1713.84
12304,26.27,21.07,18.65,156.075,1569.96
12305,26.35,19.99,25.51,136.325,1671.94
12306,28.08,17.8,25.58,155.5416667,1866.16
12307,48.93,29.41,26.97,126.75,1769.37
12308,33.02,22.32,26.71,178.0833333,1711.73
12309,34.88,23.22,22.26,200.25,1896.51
12310,26.79,12.84,13.48,174.6416667,1763.54
12311,34.94,20.07,26.93,163.875,1742.79
12312,36.24,18.36,24.48,128.8416667,1873.45
12313,28.22,17.64,13.75,131.425,1782.23
12314,30.63,19.6,26.76,155.225,1724.71
12315,27.52,16.7,13.92,173.4333333,1842.71
12316,25.13,16.48,17.76,160.5833333,2202.01
12317,21.19,13.26,14.08,125.0833333,2067.14
12318,20.83,14.03,15.95,186.2166667,2157.12
12319,26.36,13.11,17.32,125.2583333,2199.38
12320,25.07,16.37,19.13,130.575,2100.56
12321,21.45,14.85,16.04,159.2916667,2376.92
12322,27.87,19.81,21.37,158.5833333,2341.83
12323,29.65,24.46,21.87,192.6666667,2618.18
12324,24.42,16.96,11.88,171.0583333,2501.74
12325,23.53,17.61,19.28,160.9583333,2423.33
12326,28.29,19.79,23.11,118.8666667,2571.43
12327,55.29,39.78,16.71,178.4083333,2369.86
12328,41.26,23.82,22.45,126.525,2558.33
12329,38.23,26.7,22.5,96.2,2252.75
12330,29.68,23.96,12.76,153.7583333,2665
12331,31.26,19.04,5.64,159.3333333,2660.29
12332,32.35,17.45,19.06,187.675,2570.75
12333,1.18,0.13,0.02,106.8666667,901.06
12334,1.49,0.48,0.08,91.21666667,620.52
12337,5.01,1.38,1.05,232.9166667,730.23
12338,4.13,1.06,0.81,72.675,724.97
12339,7.8,1.69,2.16,135.9166667,776.83
12340,6.97,1.72,2.01,111.0916667,768.73
12341,8.51,2.65,2.09,141.5083333,958.16
12342,9.6,2.71,2.48,161.0166667,968.13
12343,8.08,2.36,1.84,97.43333333,901.15
12344,8.01,2.41,1.48,128.0583333,1102.27
12345,8.16,2.56,1.25,125.7583333,830.47
12346,8.24,2.72,1.54,118.0833333,1344.62
12347,9.07,2.82,1.69,122.4083333,981.02
12348,10.98,4.14,2.79,130.6916667,918.48
12349,13.71,4.95,3.15,153.2666667,939.22
12350,13.53,8.16,6.68,181.1166667,1039.88
12351,17.95,6.18,4.57,85.84166667,836.64
12352,27.1,8.64,6.66,134.1583333,1331.11
12353,30.65,10.67,4.13,133.65,1350
12354,34.22,12.69,7.97,158.5833333,883.97
12355,37.35,12.75,10.28,126.1166667,1404.41
12356,41.04,10.96,6.23,135.45,1360.39
12357,48.18,13.45,7.01,163.8583333,1446.72
12358,59.66,15.41,10.81,148.4916667,1431.97
12359,59.97,16.46,11.21,182.6333333,1391.56
12360,59.31,20.96,15.41,117.4083333,1024.73
12361,62.45,23.47,15.81,179.9083333,1618.53
12362,68.33,28.78,18.51,134,1066.34
12363,77.52,31.39,22.33,181.9333333,885.06
12364,62.13,29.15,17.12,124.35,1522.38
12365,65.5,26.48,21.98,153.5083333,1821.96
12366,60.33,25.01,13.88,109.5583333,1071.24
12367,65.49,27.88,18.92,147.9083333,1664.98
12368,78.64,37.63,23.92,132.5416667,1867.48
12369,81.58,38.28,25.7,172.5916667,1700.89
12370,82.34,40.49,18.23,147.8166667,1580.63
12371,89.12,55.67,26.45,185.6916667,1690.87
12372,97.2,67.92,34.45,141.75,1637.91
12373,95.82,61.9,30.75,121.8666667,1730.42
12374,105.14,62.45,35.58,105.375,1852.93
12375,108.31,50.6,20.87,123.9583333,1943.34
12376,86.81,35.27,17.52,94.13333333,1924.04
12377,86.27,41.85,15.71,182.4916667,1340.97
12378,130.24,64.53,31.91,150.25,1918.27
12379,95.37,48.72,26.73,105.05,2042.92
12380,0.38,0.13,0.04,118.3,764.91
12381,0.7,0.65,0.21,127.6083333,986.41
12384,3.83,1.58,0.84,80.81666667,788.05
12385,5.24,2.69,1.78,93.93333333,921.52
12386,3.67,2.09,1.15,57.65,570.59
12387,5.85,2.53,1.53,79.08333333,919.39
12388,5.42,2.03,1.03,118.1916667,723.35
12389,5.3,2.64,1.15,116.825,976.26
12390,8.21,4.33,1.73,96.625,873.98
12391,7.26,3.7,1.35,67.95,504.42
12392,7.3,3.48,1.3,134.0833333,1046.69
12393,6.29,3.56,1.43,101.5166667,886.47
12394,6.41,3.5,1.72,109.9083333,775.49
12395,6.37,3.64,1.65,81.71666667,1038.07
12396,6.57,3.93,1.82,102.7333333,846.39
12397,9.17,5.03,2.83,183.6083333,1198.84
12398,7.05,3.86,2.2,130.4,1189.48
12399,8.09,4.82,2.45,85.875,833.13
12400,15.36,9.47,4.44,82.625,1229.29
12401,13.71,6.88,3.41,98.36666667,1505.44
12402,12.12,4.34,2.4,146.1083333,1469.08
12403,11.08,4.58,2.51,102.9666667,1476.79
12404,11.42,4.77,2.18,121.375,1068.33
12405,11.82,3.81,1.32,107.775,1418.88
12406,10.71,2.68,1.9,148.7666667,1533.6
12407,13.94,2.94,2.08,122.625,1534.55
12408,16.47,4.34,3.54,60.23333333,827.84
12409,21.62,7,4.1,105.5333333,1437.45
12410,17.35,6.77,3.99,75.46666667,992.2
12411,20.55,8.71,4.44,79.125,1484.93
12412,23,9.27,5.03,67.79166667,664.72
12413,26.81,7.62,6.03,133.7,1655.4
12414,19.19,6.85,3.69,69.25,566.79
12415,21.23,7.46,4.23,139.15,1438
12416,22.15,8.96,4.41,93.46666667,1303.14
12417,25.07,11.27,7.46,95.55833333,1612.62
12418,28.52,12.4,7.14,143.225,1724.58
12419,31.51,15.77,8.15,103.7666667,1899.15
12420,39.43,16.13,12.96,136.75,1640.07
12421,43.77,19.83,11.97,134.3916667,1845.64
12422,35.96,19.72,13.37,92.875,2105.38
12423,40.94,17.03,10.65,95.39166667,1191.28
12424,46.53,20.06,9.43,94.15833333,3606.49
12425,51.96,16.67,10.62,108.9416667,3142.45
12426,73.41,33.17,13.29,102.25,3208.79
12427,45.19,18.35,8.5,78.44166667,1579.68
12428,3.98,0.9,0.36,113.4083333,1087.52
12429,4.94,0.63,0.47,111.0166667,1007.8
12432,14.43,3.61,3.25,108.775,960.12
12433,13.07,2.77,2.29,132.6583333,871.97
12434,7.81,1.82,1.75,82.25,925.48
12435,10.21,1.6,1.65,115.2916667,971.7
12436,14.63,3.16,3.07,97.65833333,891.89
12437,15.11,4.68,3.32,129.1,1128.3
12438,14.82,3.38,3.47,85.31666667,1132
12439,15.31,3.74,2.8,85.75,926.48
12440,16.14,3.91,3.29,136.2583333,1092.95
12441,15.5,4.47,3.59,118.9666667,994.69
12442,16.99,4.78,4.25,103.6333333,615.77
12443,13.68,4.1,3.63,119.1833333,1210.8
12444,15.88,4.48,3.91,108.45,1071.01
12445,15.89,4.26,3.81,136.2333333,1167.5
12446,14.78,4.97,4.29,131.8916667,1182.59
12447,18.45,7.14,6.25,98.68333333,1091.88
12448,29.51,11.86,9.73,128.775,1413.37
12449,26.28,8.6,7.38,114.0916667,1694.82
12450,24.1,5.69,5.33,162.15,1145.35
12451,24.62,6.31,6.84,137.475,1420.05
12452,31.57,6.03,4.31,120.8416667,1278.44
12453,37.95,5.86,5.19,120.7166667,1595.03
12454,41.52,6.3,6.06,121.8,1376.22
12455,38.75,6,6.55,143.6666667,1418.75
12456,43.64,8.79,8.49,67.1,1043.47
12457,45.23,10.06,10.57,138.425,1251.21
12458,45.24,12.36,13.15,120.675,1439.11
12459,52.16,15.01,12.75,151,572.04
12460,44.95,12.51,9.12,81.68333333,1067.87
12461,44.71,19.63,11.25,157.7083333,1595.86
12462,42.38,11.17,7.13,86.93333333,989.87
12463,37.46,11.83,8.98,148.075,1235.23
12464,42.86,12.89,10.52,116.575,1616.91
12465,45.92,15.8,11.29,167.6,1836.85
12466,52.41,16.7,9.99,160.6166667,1364.02
12467,52.33,19.59,13.71,159.25,1590.53
12468,70.08,48.17,22.71,154.4166667,1544.19
12469,56.66,32.32,18.17,153.4166667,1889.68
12470,55.94,29.23,17.5,115.875,1514.3
12471,64.22,25.27,11.61,125.1666667,1691.63
12472,56.17,23.5,10.07,150.3166667,2296.67
12473,58.57,21.36,9.77,138.2166667,1362.88
12474,57.88,21.66,11.75,140.975,1971.56
12475,71.38,27.82,15.13,94.475,1870
12476,0.75,0.32,0.23,96.86666667,717.36
12479,3.87,1.94,1.26,123.2,850.44
12480,4.13,3.1,1.61,62.15,599.31
12481,2.09,0.93,0.56,130.3916667,879.88
12482,3.64,0.94,0.73,76.425,430.74
12483,3.22,0.87,0.81,96.58333333,865.34
12484,4.31,1.31,0.78,117.7083333,1051.75
12485,3.11,0.66,0.57,87.19166667,442.12
12486,3.21,1.07,0.68,118.0666667,998.33
12487,3.29,1.12,0.72,99.96666667,1001.13
12488,4.38,1.64,0.86,123.1,610.92
12489,4.82,2.53,1.1,143.8333333,1405.53
12490,5.18,2.1,1.22,97.80833333,893.12
12491,6.57,2.23,1.21,144.5416667,889.17
12492,7.21,2.56,1.58,141.3166667,991.95
12493,6.85,3.68,1.88,96.90833333,650.97
12494,11.3,5.3,2.71,126.4833333,1264.51
12495,11.45,4.36,2.49,114.3666667,1335.84
12496,11.61,3.41,2.27,145.9333333,1045.49
12497,10.31,3.29,2.4,131.425,1498.41
12498,12.03,3.59,1.89,105.4583333,1125.58
12499,12.01,2.98,1.47,127.3083333,1387.74
12500,11.76,2.5,1.64,141.3333333,1412.19
12501,12.87,3.05,2.13,143.4833333,1205.75
12502,13.39,5.4,2.45,84.99166667,775.46
12503,17.06,9.64,3.11,131.75,1390.64
12504,16.53,5.8,3.89,111.9333333,1150.89
12505,18.11,7.14,3.69,128.5416667,1063.99
12506,18.48,6.6,3.25,84.28333333,503.47
12507,21.41,8.28,4.92,135.5333333,1752.3
12508,19.49,7.57,3.76,85.04166667,440.39
12509,20.74,7.14,4.64,132.6333333,1668.5
12510,23.07,8.28,4.2,87.2,1319.28
12511,22.71,9.22,5.16,145.1,1725.72
12512,24.16,9.03,3.8,115.3833333,1408.17
12513,26.36,11.16,5.71,107.5,1410.57
12514,29.01,12.64,7.35,119.0583333,1514.1
12515,30.4,14.44,7.39,122.225,1288.67
12516,26.85,14.57,7.07,93.96666667,1009.99
12517,27.73,12.29,5.63,124.1083333,1591.78
12518,25.3,11.24,3.79,127.0416667,2395.65
12519,25.96,12.74,4.61,135,2327.28
12520,28.34,13.93,5.28,115.7333333,2916.2
12521,26.75,14.43,6.1,91.45,1208.02
12522,9.96,1.4,0.57,84.99166667,919.71
12523,8.99,2,0.69,70.75,919.7
12526,18.39,1.91,1.18,88.51666667,852.21
12527,17.17,2.53,1.99,95.94166667,1181.06
12528,15.83,1.95,1.82,85.53333333,778.53
12529,16.65,1.69,1.11,99.80833333,1161.99
12530,18.57,1.54,0.98,91.63333333,791.3
12531,26.45,2.01,1.04,105.9416667,710.09
12532,21.18,1.31,0.71,122.2916667,1297.74
12533,2.92,2,1.4,80.94166667,1091.2
12534,20.16,1.62,0.92,121.7666667,1269.58
12535,23.49,2,1.05,108.575,1020.6
12536,30.83,3.66,2.16,93.525,1021.33
12537,27.81,3.95,1.45,103.125,1643.24
12538,29.36,5.88,2.41,72.14166667,891.3
12539,38.79,7.58,3.54,122.0583333,1689.64
12540,31.45,5.26,2.93,123.1,1529.67
12541,29.42,5.16,3.28,90.66666667,852.77
12542,45.67,11.86,6.15,109.3833333,1855.05
12543,47.91,10.69,5.14,92.51666667,2231.35
12544,50.16,9.51,4.12,159.5333333,1533.21
12545,42.68,8.45,3.66,117.6583333,2274.88
12546,53.29,7.28,3.74,110.5416667,2003.51
12547,56.73,4,2.54,96.325,1951.39
12548,45.49,3.79,2.61,101.1083333,1884.52
12549,49.52,3.41,3.49,160.875,1528.32
12550,64.17,6.21,3.79,72.60833333,902.61
12551,55.98,5.6,4.46,101.7833333,1480.17
12552,53.05,7.29,7.55,114.525,1747.17
12553,55.1,8.08,5.62,102.7166667,857.43
12554,60.58,9.12,4.98,82.51666667,1276.15
12555,59.05,8.91,6.76,114.725,2130.62
12556,51.65,10.15,9.79,79.35,885.01
12557,60.13,10.93,9.72,116.375,1536.68
12558,59.45,10.13,9.57,81.61666667,1510.08
12559,63.2,11.72,10.21,113.2583333,1395
12560,59.2,13.21,10.09,123.55,2069.95
12561,64.37,12.93,9.08,107.05,2229.43
12562,66.57,19.48,13.78,96.825,1661.09
12563,68.78,19.21,10.46,97.85833333,1991.33
12564,78.27,22.46,14.15,123.0666667,1648.88
12565,70.22,17.96,2.68,76.15,647.8
12566,82.76,20.13,5.08,107.9916667,1817.69
12567,70.9,15.49,6.41,151.775,435.28
12568,58.97,11.79,6.05,111.1,2558.54
12569,71.44,17.95,6.65,84.675,1797.21
12570,0.33,0.28,0.07,187.7416667,757.12
12573,0.76,0.22,0.15,63.80833333,756.03
12574,0.89,0.31,0.18,151.6083333,795.01
12575,1.15,0.5,0.22,67.34166667,385.9
12576,0.54,0.15,0.11,96.50833333,828.59
12577,0.54,0.13,0.1,125.4333333,652.66
12578,0.43,0.2,0.1,130.825,889.93
12579,0.45,0.17,0.14,138.4666667,839.5
12580,0.5,0.19,0.18,84.31666667,404.6
12581,0.49,0.17,0.15,134.5333333,842.16
12582,0.86,0.47,0.38,124.3833333,805.65
12583,0.67,0.32,0.29,92.33333333,706.26
12584,0.7,0.32,0.3,93.06666667,836.83
12585,0.73,0.42,0.3,115.7166667,772.02
12586,1.2,0.6,0.34,140.75,997.41
12587,1.5,0.57,0.4,105.625,610.53
12588,2.1,1.19,0.61,75.28333333,580.33
12589,3.18,1.6,0.77,74.10833333,700.81
12590,4.56,2.21,1.25,85.53333333,931.42
12591,5.94,2.81,1.73,187.3083333,944.93
12592,7.35,3.23,2.13,130.7416667,1052.83
12593,6.68,5.42,1.69,124.6416667,798.06
12594,7.86,3.14,1.28,129.475,1050.06
12595,9.28,3.19,1.49,170.4416667,1093.31
12596,9.97,4.14,1.74,132.7166667,1092.05
12597,11.85,4.52,1.37,87.10833333,724.31
12598,13.85,5.61,2.12,135.2,1242.57
12599,18.68,6.86,2.18,93.81666667,756.25
12600,23.69,9.7,3.81,100.8166667,1166.49
12601,28.02,13.04,5.15,107.65,1006.57
12602,32.19,15.15,6.35,197.175,1342.05
12603,21.36,9.52,7.37,73.44166667,381.21
12604,29.49,10.51,6.01,177.775,1293.45
12605,33.64,13.63,8.36,145.2916667,1023.5
12606,38.29,16.08,7.56,116.5083333,1052.93
12607,45.08,17.66,8.82,187.025,1115.27
12608,47.32,21.23,8.12,146.025,1472.93
12609,50,22.98,15.49,157.1166667,1339.57
12610,41.91,24.66,12.93,126.5083333,1451.25
12611,52.87,32.95,15.48,128.4333333,2206.8
12612,52.08,18.91,9.65,97.83333333,911.05
12613,53.15,26.59,7.99,107.8833333,2422.08
12614,54.02,20.95,8.72,131.475,2351.93
12615,50.87,22.18,9.72,128.275,2270.75
12616,49.58,21.18,7.29,98.425,1032.03
12617,0.46,0.38,0.03,90.61666667,984.01
12618,0.45,0.44,0.06,103.05,781.6
12619,6.81,3.84,1.19,155.7666667,1003.51
12620,6.53,3.95,1.51,119.3,1151.29
12621,7.75,4.02,1.12,87.83333333,880.82
12622,9.53,3.19,1.06,97.78333333,1176.43
12623,7.79,1.95,0.78,107.6833333,1124.67
12624,11.27,2.7,1.47,90.64166667,1121.47
12625,11.66,3.45,1.14,77.31666667,696.61
12626,17.05,6.61,2.48,120.5,1303.92
12627,16.19,7.6,3.52,95.16666667,732.8
12628,16.81,7.77,2.11,132.9083333,808.05
12629,18.18,10.14,2.19,96.775,1044.02
12630,25.1,10.26,3.07,115.825,1329.91
12631,20.37,9.04,2.69,79.325,510.45
12632,24.27,7.9,2.65,115.4416667,1543.46
12633,24.13,12.56,3.19,91.10833333,1347.94
12634,21.59,13.27,5.19,134.8833333,1426.47
12635,23.28,15.26,3.48,129.2666667,1380.42
12636,27.71,15.8,3.76,160.0333333,1649.51
12637,22.36,12.09,3.82,137.3166667,1341.96
12638,25.56,15.81,4.23,110.1416667,1443.25
12639,24.14,14.96,5.22,101.1166667,1073.8
12640,25.69,14.54,3.05,159.1416667,1713.11
12641,28.2,11.52,3.61,114.8083333,1664.17
12642,32.78,17.13,3.75,141.2416667,1554.71
12643,31.87,17.94,5.4,111.3583333,2347.84
12644,32.97,21.14,6.3,87.41666667,1131.66
12645,0.81,0.49,0.16,117.675,703.2
12646,0.94,0.7,0.29,111.9666667,750.16
12649,0.35,0.22,0.12,114.1583333,727.33
12650,3.59,0.9,0.64,103.075,983.95
12651,1.96,0.28,0.19,100.8916667,536.73
12652,2.13,0.53,0.35,94.01666667,1054.43
12653,1.89,0.4,0.43,75.44166667,752.76
12654,1.98,0.47,0.5,118.5833333,1002.01
12655,1.71,0.45,0.34,134.4833333,1032.13
12656,2.4,0.76,0.47,104.0666667,699.94
12657,3.02,0.65,0.55,41.975,915.41
12658,2.47,0.7,0.46,55,937.49
12659,2.88,1.08,0.62,89.88333333,954.3
12660,3.24,1,0.64,133.0583333,1119.36
12661,4.25,1.26,0.81,148.1333333,994.95
12662,5.24,1.67,1.03,115.0666667,1375.86
12663,6.41,2.64,1.7,133.425,1130.58
12664,5.32,1.72,1.36,131.7,898.93
12665,7.95,2.68,1.69,113.8416667,1069.51
12666,9.53,2.68,1.8,102.4,1203.88
12667,11.11,2.67,1.92,163.9083333,1256.5
12668,10.03,2.85,2.17,113.0666667,1395.65
12669,10.07,3.3,2.46,117.3083333,960.5
12670,11.11,2.51,1.59,107.7083333,1295.07
12671,11.01,2.07,1.79,125.6416667,1350.99
12672,14.32,2.57,2.35,125.3416667,1344.05
12673,15.87,3.17,2.82,102.4666667,1385.64
12674,18.67,4.33,3.36,107.8916667,1079.94
12675,18.15,4.3,3.2,106.5666667,1475.55
12676,23.18,5.63,5.01,123.9,1432.83
12677,22.12,6.47,5.17,113.2833333,1149.98
12678,20.62,5.5,5.86,135.8416667,1333.09
12679,19.4,6.25,5.32,84.375,742.54
12680,24.97,6.14,7.13,118.9083333,1580.97
12681,26.83,8.24,7.07,116.8166667,1454.78
12682,29,10.07,9.35,112.0833333,1407.01
12683,37.5,11.79,9.38,162.7,1510.09
12684,40.62,13.24,11.63,195.925,1700.21
12685,46.52,14.63,13.68,108.2333333,1386.88
12686,50.71,18.49,11.91,105.3083333,1394.71
12687,53.39,22.9,19.8,127.775,1990.82
12688,68.84,27.92,11.8,99.825,973.66
12689,70.09,24.57,11.24,130.4416667,2085.79
12690,67.76,22.89,15.53,136.7166667,2505.29
12691,61.8,21.72,13.66,150.4666667,2175.23
12692,63.3,21.81,8.47,128.0083333,1484.05
12693,0.59,0.49,0.12,117.975,843.12
12694,0.73,0.81,0.33,146.15,881.93
12697,1.54,0.69,0.35,179.8166667,838.57
12698,2.51,0.97,0.66,167.2333333,833.68
12699,1.74,0.86,0.65,103.5,801.13
12700,1.11,0.43,0.23,132.425,847.15
12701,2.46,0.97,0.53,108.3333333,719.98
12702,1.44,0.79,0.37,155.6416667,1038.41
12703,2.41,1.65,0.53,143.7083333,960.71
12704,2.14,1.51,0.51,89.75,568.93
12705,2.19,1.51,0.61,118.7416667,1022.71
12706,2.2,1.47,0.67,143.6416667,929.48
12707,2.13,1.29,0.63,108.225,650.83
12708,2.85,1.79,0.95,137.1916667,1102.4
12709,3.35,2.32,1.16,126.6,1013.14
12710,4.21,2.29,1.1,149.1833333,1059.61
12711,4.7,2.91,1.56,121.6083333,1018.78
12712,4.47,2.99,1.16,100.275,1016
12713,6.57,4.08,1.83,133.05,1161.05
12714,8.16,4.21,2.04,125.4833333,1090.07
12715,9.8,4.36,2.27,166.1583333,1043.41
12716,11.29,4.61,2.39,109.8916667,1227.84
12717,9.9,4,1.76,89.25,1158.29
12718,12.98,3.51,1.25,122.35,1326.89
12719,12.26,3.15,1.73,139.2583333,1319.81
12720,13.03,3,1.95,129.6916667,1199.32
12721,16.31,3.97,2.42,98.78333333,821.03
12722,16.47,6.51,3.93,146.2666667,1375.18
12723,18.56,7.94,3.58,103.7916667,860.15
12724,25.47,8.56,4.7,139.2083333,1156.41
12725,21.23,8.52,3.4,107.3,1158.18
12726,22.83,7.03,5.18,143.3583333,1534.98
12727,20.21,8.58,3.06,96.16666667,815.02
12728,22.12,7.05,3.84,117.7833333,1457.33
12729,26.1,9.79,5.9,107.85,1506.51
12730,25.79,11.69,5.23,139.2083333,1492.78
12731,30.09,11.96,4.92,151.775,1579.46
12732,30.12,13.9,6.13,168.8666667,1667.2
12733,29.5,16.69,8.7,146.9166667,1571.86
12734,31.39,19.92,6.95,117.0833333,1395.9
12735,31.69,21.16,8.78,82.96666667,932.37
12736,40.21,20.58,6.69,139.1166667,1883.86
12737,27.31,9.21,3.76,112.6916667,1725.96
12738,39.96,14.81,4.91,189.4916667,1390.08
12739,38.26,16.74,6.34,138.45,2175.66
12740,38.98,18.46,7.13,111.8666667,983.71
12741,0.39,0.26,0.13,91.825,561.33
12742,0.59,0.58,0.29,92.73333333,575
12745,1.05,0.47,0.33,118.175,862.8
12746,2.29,0.82,0.26,117.6583333,941.77
12747,2.36,0.75,0.48,58.24166667,404.08
12748,1.26,0.58,0.59,97.825,1047.1
12749,1.08,0.31,0.3,98.35833333,575.98
12750,2.36,0.54,0.3,121.85,957.65
12751,2.73,1.21,0.72,125.0583333,1089.36
12752,2.16,0.89,0.46,93,582.41
12753,2.15,1.17,0.68,113.5083333,895.8
12754,1.88,0.92,0.62,113.85,950.26
12755,1.86,0.89,0.7,131.9333333,833.43
12756,2.19,1.09,0.82,117.975,1291.14
12757,2.52,1.03,0.61,93.725,908.36
12758,2.96,1.13,0.75,137.1833333,1402.43
12759,3.92,1.03,0.84,123.4916667,1286.62
12760,3.23,1.56,1.04,77.94166667,543.83
12761,4.8,1.9,1.34,108.425,1077.56
12762,5.49,1.69,1.34,112.4083333,1365.71
12763,6.43,1.57,1.4,185.0583333,1173.47
12764,4.83,1.33,1.31,143.2166667,1368.99
12765,6.36,1.79,1.52,129.375,1343.38
12766,6.42,1.46,0.79,105.9166667,1195.04
12767,5.78,1.04,0.84,174.025,1357.05
12768,9.11,1.96,1.31,152.4833333,1259.05
12769,8.65,1.86,1.46,91.09166667,775.38
12770,7.51,2.41,1.81,145.3666667,1427.02
12771,9.52,2.18,2.13,123.1416667,1079.78
12772,10.63,2.59,1.59,113.5666667,1422.87
12773,10.82,2.93,1.86,106.5833333,638.53
12774,10.93,2.89,2.52,163.7916667,1360.79
12775,12.38,4.06,2.45,107.1333333,595.39
12776,16.72,4.48,2.88,177.0166667,1647.48
12777,12.96,4.43,2.29,128.7666667,1374.02
12778,15.36,6.06,3.67,162.375,1443.34
12779,20.76,8.42,4.39,197.4833333,1513.35
12780,23.25,7.94,3.74,150.8333333,1535.32
12781,26.27,9.74,6.05,140.5166667,1339.08
12782,26.92,11.62,6.56,138.425,1643.47
